City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
315,serebryanyye prudy,54.4692,38.721,17.75,76,99,3.33,RU,2023-05-26
316,howard springs,-12.497,131.047,27.950000000000045,38,39,0.62,AU,2023-05-26
317,salahonda,2.1019,-78.7217,26.590000000000032,84,100,4.05,CO,2023-05-26
318,antonio enes,-16.2325,39.9086,25.340000000000032,54,0,2.0,MZ,2023-05-26
319,san jose del guaviare,2.5729,-72.6459,22.33000000000004,98,99,0.71,CO,2023-05-26
320,moyale,3.5167,39.0584,19.25,89,100,5.24,KE,2023-05-26
321,northam,51.0333,-4.2167,14.230000000000018,80,6,3.95,GB,2023-05-26
322,jumla,29.2747,82.1838,13.29000000000002,78,100,2.34,NP,2023-05-26
323,kerikeri,-35.2268,173.9474,10.510000000000048,91,7,1.42,NZ,2023-05-26
324,booneville,34.6582,-88.5667,18.79000000000002,87,43,2.71,US,2023-05-26
325,ajdabiya,30.7554,20.2263,23.900000000000034,59,0,8.54,LY,2023-05-26
326,timmins,48.4669,-81.3331,4.900000000000034,75,20,2.06,CA,2023-05-26
327,tazacorte,28.629,-17.9293,18.54000000000002,77,40,2.68,ES,2023-05-26
328,florence,43.7667,11.25,24.08000000000004,79,0,0.51,IT,2023-05-26
329,durres,41.3231,19.4414,21.100000000000023,66,5,1.56,AL,2023-05-26
330,gebeit,21.0667,36.3167,33.23000000000002,30,1,3.05,SD,2023-05-26
331,tengrela,10.4869,-6.4097,23.920000000000016,83,84,0.94,CI,2023-05-26
332,chernyshevskiy,63.0128,112.4714,9.75,36,100,3.21,RU,2023-05-26
333,illizi,26.4833,8.4667,24.890000000000043,21,58,3.78,DZ,2023-05-26
334,loukhi,66.0764,33.0381,10.810000000000002,33,92,5.85,RU,2023-05-26
335,le port,-20.9373,55.2919,26.610000000000014,83,100,0.74,RE,2023-05-26
336,tindouf,27.6711,-8.1474,18.25,55,0,5.66,DZ,2023-05-26
337,smithers,54.7804,-127.1743,14.180000000000007,62,0,2.06,CA,2023-05-26
338,aasiaat,68.7098,-52.8699,-3.069999999999993,93,100,3.32,GL,2023-05-26
339,sulak,43.2734,47.5146,25.510000000000048,64,80,3.87,RU,2023-05-26
340,thunder bay,48.4001,-89.3168,1.990000000000009,87,0,1.54,CA,2023-05-26
341,kiunga,-6.1219,141.2906,27.28000000000003,76,98,1.35,PG,2023-05-26
342,luwuk,-0.9516,122.7875,28.180000000000007,77,69,2.46,ID,2023-05-26
343,ulaangom,49.9811,92.0667,13.800000000000011,28,75,2.85,MN,2023-05-26
344,okhotsk,59.3833,143.3,4.600000000000023,76,60,5.36,RU,2023-05-26
345,fecamp,49.7579,0.3746,13.490000000000009,81,0,6.82,FR,2023-05-26
346,arica,-18.475,-70.3042,19.129999999999995,77,100,1.03,CL,2023-05-26
347,kimbe,-5.5502,150.1429,27.160000000000025,85,42,1.48,PG,2023-05-26
348,touros,-5.1989,-35.4608,25.370000000000005,84,57,5.99,BR,2023-05-26
349,buka,40.8108,69.1986,28.439999999999998,18,0,3.43,UZ,2023-05-26
350,dauphin,51.1494,-100.0502,25.08000000000004,41,100,5.14,CA,2023-05-26
351,vanimo,-2.6741,141.3028,28.150000000000034,79,46,2.63,PG,2023-05-26
352,kingscliff,-28.2667,153.5667,22.629999999999995,34,0,3.09,AU,2023-05-26
353,rudbar,30.15,62.6,37.860000000000014,9,0,8.98,AF,2023-05-26
354,puerto leguizamo,-0.1934,-74.7819,21.82000000000005,99,100,0.91,CO,2023-05-26
355,praia da vitoria,38.7333,-27.0667,17.140000000000043,88,75,5.66,PT,2023-05-26
356,ario de rosales,19.2,-101.7167,17.410000000000025,67,95,0.87,MX,2023-05-26
357,happy valley-goose bay,53.3168,-60.3315,1.170000000000016,93,20,2.57,CA,2023-05-26
358,semirara,12.0697,121.3986,29.439999999999998,71,100,2.41,PH,2023-05-26
359,sabha,27.0377,14.4283,27.090000000000032,18,0,2.77,LY,2023-05-26
360,sebdou,34.637,-1.3314,13.610000000000014,56,86,1.89,DZ,2023-05-26
361,funafuti,-8.5243,179.1942,28.0,94,75,2.57,TV,2023-05-26
362,isangel,-19.55,169.2667,22.77000000000004,63,22,4.5,VU,2023-05-26
363,meadow lakes,61.6247,-149.6011,9.480000000000018,86,0,0.45,US,2023-05-26
364,crane,31.3974,-102.3501,22.27000000000004,73,96,7.66,US,2023-05-26
365,inhambane,-23.865,35.3833,25.99000000000001,57,20,4.12,MZ,2023-05-26
366,igarka,67.4667,86.5833,5.270000000000039,87,70,2.54,RU,2023-05-26
367,aljezur,37.3191,-8.8033,17.710000000000036,86,9,2.16,PT,2023-05-26
368,shubarshi,48.5872,57.1869,27.83000000000004,20,0,2.37,KZ,2023-05-26
369,ribeira brava,32.65,-17.0667,17.850000000000023,72,17,1.26,PT,2023-05-26
370,watford city,47.8022,-103.2832,17.310000000000002,100,75,3.09,US,2023-05-26
371,vernon,50.2581,-119.2691,14.400000000000034,69,13,2.57,CA,2023-05-26
372,ust'-kut,56.7938,105.7672,10.07000000000005,55,100,2.61,RU,2023-05-26
373,rovaniemi,66.5,25.7167,8.670000000000016,49,20,6.69,FI,2023-05-26
374,metro,-5.1131,105.3067,30.27000000000004,68,69,3.2,ID,2023-05-26
375,lethem,3.3803,-59.7968,23.720000000000027,92,90,1.57,GY,2023-05-26
376,gwadar,25.1216,62.3254,32.379999999999995,69,6,5.92,PK,2023-05-26
377,necochea,-38.5473,-58.7368,13.960000000000036,84,100,4.1,AR,2023-05-26
378,vorkuta,67.5,64.0,19.33000000000004,69,100,6.62,RU,2023-05-26
379,kilju,40.9642,129.3278,23.900000000000034,43,58,4.23,KP,2023-05-26
380,castillos,-34.1667,-53.8333,17.600000000000023,80,1,4.02,UY,2023-05-26
381,prado,-17.3411,-39.2208,22.32000000000005,89,29,4.27,BR,2023-05-26
382,hadibu,12.65,54.0333,30.860000000000014,62,24,1.72,YE,2023-05-26
383,asha,54.9973,57.2722,28.939999999999998,28,10,0.37,RU,2023-05-26
384,beyneu,45.3167,55.2,29.49000000000001,16,68,7.2,KZ,2023-05-26
385,richfield,44.8833,-93.283,16.150000000000034,46,0,4.12,US,2023-05-26
386,stetten am kalten markt,48.1242,9.0778,16.360000000000014,70,17,2.06,DE,2023-05-26
387,amos,48.5669,-78.1162,3.8100000000000023,70,100,1.29,CA,2023-05-26
388,chepo,9.1667,-79.1,26.79000000000002,92,100,0.42,PA,2023-05-26
389,miramichi,47.0043,-65.4654,5.300000000000011,96,100,3.07,CA,2023-05-26
390,kalmunai,7.4167,81.8167,32.19,58,60,2.76,LK,2023-05-26
391,coppell,32.9546,-97.015,22.80000000000001,78,0,1.54,US,2023-05-26
392,freetown,8.484,-13.2299,22.840000000000032,94,40,4.12,SL,2023-05-26
393,tortoli,39.9256,9.6572,21.900000000000034,60,0,6.17,IT,2023-05-26
394,jayapura,-2.5333,140.7,32.660000000000025,75,15,2.36,ID,2023-05-26
395,kuqa,41.7278,82.9364,24.650000000000034,9,93,2.16,CN,2023-05-26
396,la ronge,55.1001,-105.2842,12.140000000000043,76,100,1.03,CA,2023-05-26
397,rio branco,-9.9747,-67.81,22.340000000000032,100,0,0.0,BR,2023-05-26
398,penzance,50.1186,-5.5371,15.980000000000018,82,0,3.6,GB,2023-05-26
399,thika,-1.0333,37.0693,20.060000000000002,72,99,0.99,KE,2023-05-26
400,morant bay,17.8815,-76.4093,27.79000000000002,82,5,0.96,JM,2023-05-26
401,bahia de kino,28.8333,-111.9333,23.860000000000014,60,87,2.34,MX,2023-05-26
402,vostochnyy,55.8167,37.8667,22.150000000000034,84,5,1.65,RU,2023-05-26
403,neyriz,29.1988,54.3278,28.870000000000005,22,3,1.71,IR,2023-05-26
404,los llanos de aridane,28.6585,-17.9182,16.860000000000014,77,40,2.68,ES,2023-05-26
405,masterton,-40.9597,175.6575,14.379999999999995,82,100,3.72,NZ,2023-05-26
406,mabaruma,8.2,-59.7833,23.470000000000027,99,41,0.76,GY,2023-05-26
407,kodiak,57.79,-152.4072,5.730000000000018,87,0,0.0,US,2023-05-26
408,manokwari,-0.8667,134.0833,28.900000000000034,73,100,3.04,ID,2023-05-26
409,pangoa,-12.1167,-73.0,19.52000000000004,97,100,0.93,PE,2023-05-26
410,markovo,57.3206,107.0881,9.28000000000003,67,100,3.51,RU,2023-05-26
411,saint-philippe,-21.3585,55.7679,25.77000000000004,78,98,5.32,RE,2023-05-26
412,longyearbyen,78.2186,15.6401,-0.08999999999997499,69,75,6.17,SJ,2023-05-26
413,oranjemund,-28.55,16.4333,12.480000000000018,70,6,3.15,NA,2023-05-26
414,st. john's,47.5649,-52.7093,3.7700000000000387,96,100,7.72,CA,2023-05-26
415,akureyri,65.6835,-18.0878,7.960000000000036,57,0,3.6,IS,2023-05-26
416,kavieng,-2.5744,150.7967,28.260000000000048,77,36,3.28,PG,2023-05-26
417,agat village,13.3886,144.6585,29.060000000000002,86,72,6.62,GU,2023-05-26
418,tralee,52.2704,-9.7026,11.140000000000043,100,40,0.51,IE,2023-05-26
419,k'olito,7.3167,38.0833,20.75,76,97,0.99,ET,2023-05-26
420,prince rupert,54.3161,-130.3201,12.830000000000041,92,100,2.06,CA,2023-05-26
421,richmond,37.5538,-77.4603,10.650000000000034,93,0,0.0,US,2023-05-26
422,haugesund,59.4138,5.268,10.140000000000043,81,75,7.72,NO,2023-05-26
423,caleta de carquin,-11.0925,-77.6267,21.120000000000005,83,100,4.87,PE,2023-05-26
424,graham,47.0529,-122.2943,16.620000000000005,81,0,0.0,US,2023-05-26
425,kolonia,50.9333,6.95,13.810000000000002,77,20,2.06,DE,2023-05-26
426,port hedland,-20.3167,118.5667,29.03000000000003,17,5,7.2,AU,2023-05-26
427,sarykemer,43.0,71.5,25.710000000000036,16,0,4.22,KZ,2023-05-26
428,lukovit,43.2,24.1667,19.420000000000016,77,81,1.13,BG,2023-05-26
429,qui nhon,13.7667,109.2333,30.0,66,18,3.93,VN,2023-05-26
430,namie,37.4833,141.0,22.060000000000002,72,100,0.45,JP,2023-05-26
431,funadhoo,6.15,73.2667,29.310000000000002,71,14,3.84,MV,2023-05-26
432,polyarnyy,69.1989,33.4478,9.390000000000043,45,78,5.56,RU,2023-05-26
433,belomorsk,64.5232,34.7668,12.420000000000016,33,100,4.73,RU,2023-05-26
434,natitingou,10.3042,1.3796,25.900000000000034,76,48,2.22,BJ,2023-05-26
435,cururupu,-1.8283,-44.8683,23.260000000000048,97,49,1.28,BR,2023-05-26
436,trevelin,-43.0858,-71.4639,1.7100000000000364,93,28,1.56,AR,2023-05-26
437,toliara,-23.35,43.6667,26.010000000000048,45,0,1.94,MG,2023-05-26
438,banda aceh,5.5577,95.3222,30.200000000000045,68,96,6.39,ID,2023-05-26
439,kegeyli shahar,42.7767,59.6078,32.05000000000001,12,3,4.56,UZ,2023-05-26
440,palu,-0.8917,119.8707,27.100000000000023,92,100,1.23,ID,2023-05-26
441,alta,69.9689,23.2717,7.590000000000032,59,75,3.09,NO,2023-05-26
442,pruzhany,52.5567,24.4644,16.980000000000018,72,10,4.07,BY,2023-05-26
443,atakpame,7.5333,1.1333,24.32000000000005,85,99,1.32,TG,2023-05-26
444,sosnovoborsk,56.1325,93.3589,13.600000000000023,38,100,2.99,RU,2023-05-26
445,kokopo,-4.352,152.2633,27.49000000000001,78,100,4.32,PG,2023-05-26
446,ancud,-41.8697,-73.8203,6.470000000000027,77,100,3.72,CL,2023-05-26
447,sandnessjoen,66.0217,12.6316,5.920000000000016,82,75,6.17,NO,2023-05-26
448,el nido,11.1858,119.3956,29.33000000000004,72,100,3.65,PH,2023-05-26
449,las heras,-46.5419,-68.9359,0.9700000000000273,60,92,6.2,AR,2023-05-26
450,kyaka,-1.2522,31.4203,24.629999999999995,62,100,2.71,TZ,2023-05-26
451,kantharalak,14.6406,104.6499,32.27000000000004,54,98,2.29,TH,2023-05-26
452,puerto aysen,-45.4,-72.7,2.8100000000000023,99,100,1.63,CL,2023-05-26
453,ambodifotatra,-16.9833,49.85,24.78000000000003,74,50,7.35,MG,2023-05-26
454,krasnyy chikoy,50.3643,108.7512,13.439999999999998,28,100,6.08,RU,2023-05-26
455,sangola,17.4333,75.2,35.64000000000004,27,0,3.82,IN,2023-05-26
456,tromso,69.6496,18.957,3.5400000000000205,93,75,5.66,NO,2023-05-26
457,doka,13.5167,35.7667,36.78000000000003,25,100,5.89,SD,2023-05-26
458,slave lake,55.2834,-114.769,11.990000000000009,76,75,3.09,CA,2023-05-26
459,weno,7.4515,151.8468,26.970000000000027,89,100,0.0,FM,2023-05-26
460,kenora,49.8167,-94.4337,17.54000000000002,63,40,4.63,CA,2023-05-26
461,lerwick,60.1545,-1.1494,9.0,76,26,7.52,GB,2023-05-26
462,gazli,40.1333,63.45,30.200000000000045,11,0,5.52,UZ,2023-05-26
463,abepura,-2.6333,140.5833,32.450000000000045,62,20,3.6,ID,2023-05-26
464,kurchatov,51.6601,35.6521,21.230000000000018,66,100,2.43,RU,2023-05-26
465,shantobe,52.4581,68.1839,20.77000000000004,40,41,5.23,KZ,2023-05-26
466,rabo de peixe,37.8,-25.5833,15.730000000000018,88,75,4.63,PT,2023-05-26
467,pazaryolu,40.4208,40.771,17.74000000000001,48,98,1.3,TR,2023-05-26
468,ksar el kebir,35.0017,-5.9053,18.33000000000004,83,1,1.33,MA,2023-05-26
469,trujillo,-8.116,-79.03,21.980000000000018,88,99,5.14,PE,2023-05-26
470,newman,37.3138,-121.0208,16.189999999999998,74,59,0.89,US,2023-05-26
471,tomakivka,47.8157,34.7414,21.460000000000036,66,18,1.4,UA,2023-05-26
472,kattivakkam,13.2167,80.3167,38.05000000000001,53,100,3.88,IN,2023-05-26
473,kaoma,-14.7833,24.8,22.600000000000023,34,5,4.21,ZM,2023-05-26
474,namdrik,5.5994,168.1028,28.310000000000002,78,95,5.76,MH,2023-05-26
475,tarakan,3.3,117.6333,30.720000000000027,70,40,2.06,ID,2023-05-26
476,siwa oasis,29.2041,25.5195,31.230000000000018,20,99,7.46,EG,2023-05-26
477,batticaloa,7.7102,81.6924,31.689999999999998,61,71,2.58,LK,2023-05-26
478,lata,40.1629,-8.3327,16.150000000000034,67,38,2.07,PT,2023-05-26
479,bullsbrook,-31.6667,116.0,19.189999999999998,37,0,4.12,AU,2023-05-26
480,banikoara,11.2985,2.4386,28.660000000000025,61,31,3.12,BJ,2023-05-26
481,babayevo,59.3936,35.9371,18.100000000000023,61,2,4.59,RU,2023-05-26
482,kinablangan,7.6947,126.5503,29.83000000000004,72,99,3.02,PH,2023-05-26
483,dongsheng,39.8161,109.9776,23.08000000000004,14,54,6.34,CN,2023-05-26
484,maumere,-8.6199,122.2111,27.29000000000002,70,69,3.88,ID,2023-05-26
485,rechka-vydrino,51.485,104.8461,7.78000000000003,55,12,3.78,RU,2023-05-26
486,saint joseph,39.7686,-94.8466,18.78000000000003,61,0,3.09,US,2023-05-26
487,sittwe,20.15,92.9,30.810000000000002,66,0,4.02,MM,2023-05-26
488,teofilo otoni,-17.8575,-41.5053,18.670000000000016,96,100,0.9,BR,2023-05-26
489,nantucket,41.2835,-70.0995,11.060000000000002,82,0,3.6,US,2023-05-26
490,brigantine,39.4101,-74.3646,12.220000000000027,90,0,0.89,US,2023-05-26
491,kapuskasing,49.4169,-82.4331,7.0,81,20,1.03,CA,2023-05-26
492,saint-francois,46.4154,3.9054,15.689999999999998,88,0,0.0,FR,2023-05-26
493,westport,41.1415,-73.3579,12.879999999999995,70,40,2.57,US,2023-05-26
494,council bluffs,41.2619,-95.8608,19.310000000000002,61,40,4.12,US,2023-05-26
495,taoudenni,22.6783,-3.9836,30.129999999999995,19,81,3.83,ML,2023-05-26
496,longonjo,-12.9067,15.2533,20.660000000000025,59,1,0.7,AO,2023-05-26
497,san blas,21.5167,-105.2667,23.03000000000003,65,19,1.25,MX,2023-05-26
498,prince george,53.9166,-122.753,10.700000000000045,82,0,1.03,CA,2023-05-26
499,nikolayevsk-on-amure,53.1406,140.73,12.53000000000003,81,100,3.01,RU,2023-05-26
500,kavaratti,10.5669,72.642,30.160000000000025,67,8,4.22,IN,2023-05-26
501,vadso,70.0744,29.7487,9.490000000000009,46,20,3.6,NO,2023-05-26
502,kasongo-lunda,-6.4667,16.8167,24.04000000000002,86,97,0.42,CD,2023-05-26
503,motueka,-41.1333,173.0167,11.32000000000005,88,100,1.88,NZ,2023-05-26
504,santyoku,37.4406,129.1708,22.350000000000023,58,100,4.86,KR,2023-05-26
505,arauquita,7.0292,-71.4281,22.33000000000004,100,98,0.49,CO,2023-05-26
506,san pedro pochutla,15.7333,-96.4667,26.510000000000048,80,100,1.72,MX,2023-05-26
507,salur,18.5333,83.2167,38.69,31,69,2.56,IN,2023-05-26
508,djibo,14.1022,-1.6306,32.04000000000002,25,43,3.3,BF,2023-05-26
509,concepcion,-36.827,-73.0498,12.890000000000043,94,100,4.63,CL,2023-05-26
510,kenai,60.5544,-151.2583,8.050000000000011,100,40,4.12,US,2023-05-26
511,lubuklinggau,-3.3,102.8667,32.98000000000002,53,88,1.17,ID,2023-05-26
512,pulaski,34.7668,-92.3001,23.060000000000002,67,75,4.63,US,2023-05-26
513,ceeldheer,3.8488,47.1806,30.27000000000004,58,37,6.86,SO,2023-05-26
514,rabaul,-4.1967,152.1721,28.27000000000004,76,100,5.39,PG,2023-05-26
515,urangan,-25.3,152.9,21.78000000000003,77,0,5.56,AU,2023-05-26
516,zhumysker,49.3333,49.4,29.32000000000005,25,100,10.76,KZ,2023-05-26
517,mount gambier,-37.8333,140.7667,11.760000000000048,74,100,4.1,AU,2023-05-26
518,envira,-7.3,-70.2167,21.55000000000001,99,100,0.47,BR,2023-05-26
519,baykan,38.1627,41.7833,23.230000000000018,45,6,0.69,TR,2023-05-26
520,agadez,19.75,10.25,33.660000000000025,16,0,3.44,NE,2023-05-26
521,shimoda,34.6667,138.95,22.200000000000045,62,81,3.56,JP,2023-05-26
522,kzyltu,53.6364,72.3414,20.680000000000007,24,3,6.09,KZ,2023-05-26
523,egilsstadir,65.2653,-14.3948,6.9500000000000455,49,0,1.54,IS,2023-05-26
524,flying fish cove,-10.4217,105.6791,25.82000000000005,88,100,5.66,CX,2023-05-26
525,taltal,-25.4,-70.4833,16.350000000000023,74,100,0.7,CL,2023-05-26
526,mar del plata,-38.0023,-57.5575,15.610000000000014,98,100,1.34,AR,2023-05-26
527,floro,61.5996,5.0328,10.54000000000002,71,20,2.06,NO,2023-05-26
528,goondiwindi,-28.55,150.3167,15.0,50,22,7.22,AU,2023-05-26
529,gao,16.6362,1.637,31.980000000000018,20,5,3.45,ML,2023-05-26
530,waingapu,-9.6567,120.2641,27.52000000000004,66,100,8.0,ID,2023-05-26
531,ponta delgada,37.7333,-25.6667,16.400000000000034,88,75,4.63,PT,2023-05-26
532,jianshui,23.6363,102.8264,30.410000000000025,38,72,5.0,CN,2023-05-26
533,east london,-33.0153,27.9116,14.520000000000039,58,0,9.26,ZA,2023-05-26
534,gubkinskiy,64.434,76.5026,15.310000000000002,37,100,4.86,RU,2023-05-26
535,thurso,58.5927,-3.5259,10.140000000000043,74,32,3.54,GB,2023-05-26
536,vilyuchinsk,52.9306,158.4028,14.150000000000034,65,24,3.07,RU,2023-05-26
537,mariehamn,60.0973,19.9348,12.920000000000016,44,0,7.72,AX,2023-05-26
538,farrokh shahr,32.2717,50.9801,23.590000000000032,25,20,5.14,IR,2023-05-26
539,beaufort west,-32.3567,22.583,7.670000000000016,55,8,2.95,ZA,2023-05-26
540,samus',56.7475,84.6992,17.910000000000025,25,99,3.92,RU,2023-05-26
541,seven pagodas,12.6264,80.1722,38.03000000000003,50,98,2.19,IN,2023-05-26
542,kristiansund,63.1115,7.732,8.03000000000003,87,75,10.29,NO,2023-05-26
543,opuwo,-18.0607,13.84,19.58000000000004,33,0,2.4,NA,2023-05-26
544,otjiwarongo,-20.4637,16.6477,19.200000000000045,28,0,4.14,NA,2023-05-26
545,huntsville,34.7304,-86.5861,19.0,79,0,4.47,US,2023-05-26
546,linxia chengguanzhen,35.6003,103.2064,19.450000000000045,46,76,2.0,CN,2023-05-26
547,san patricio,28.017,-97.5169,26.02000000000004,81,100,2.37,US,2023-05-26
548,bakshwaho,24.25,79.3,35.43000000000001,29,20,5.13,IN,2023-05-26
549,kish,26.5578,54.0194,34.150000000000034,62,6,2.06,IR,2023-05-26
550,maceio,-9.6658,-35.7353,24.689999999999998,94,75,2.57,BR,2023-05-26
551,olyokminsk,60.3736,120.4264,15.460000000000036,22,100,5.78,RU,2023-05-26
552,zliten,32.4674,14.5687,20.590000000000032,65,0,5.01,LY,2023-05-26
553,berber,18.0216,33.983,39.460000000000036,14,0,6.51,SD,2023-05-26
554,moyynkum,44.2914,72.9469,26.689999999999998,19,1,2.08,KZ,2023-05-26
555,pimentel,-6.8367,-79.9342,23.160000000000025,83,0,4.63,PE,2023-05-26
556,konarka,19.9,86.1167,34.22000000000003,60,4,7.85,IN,2023-05-26
557,nejo,9.5,35.5,25.480000000000018,41,80,1.83,ET,2023-05-26
558,puerto san jose,13.9256,-90.8244,26.07000000000005,82,100,1.41,GT,2023-05-26
559,nadym,65.5333,72.5167,20.610000000000014,41,81,8.85,RU,2023-05-26
560,mamuju,-2.6748,118.8885,29.420000000000016,73,83,2.78,ID,2023-05-26
561,azovo,54.6997,73.0237,19.860000000000014,29,0,4.71,RU,2023-05-26
562,natal,-5.795,-35.2094,24.360000000000014,100,20,3.09,BR,2023-05-26
563,obudu,6.6674,9.1716,25.310000000000002,90,100,1.62,NG,2023-05-26
564,itamaraca,-7.7478,-34.8256,27.03000000000003,81,7,4.18,BR,2023-05-26
565,al manshah,26.4769,31.8035,36.14000000000004,9,0,4.63,EG,2023-05-26
566,salinopolis,-0.6136,-47.3561,25.860000000000014,86,14,3.96,BR,2023-05-26
567,tinghir,31.5157,-5.5343,19.80000000000001,23,0,0.93,MA,2023-05-26
568,nili,33.7218,66.1302,19.850000000000023,12,0,3.74,AF,2023-05-26
569,dwarka,22.2394,68.9678,30.129999999999995,77,11,10.64,IN,2023-05-26
570,ibshaway,29.358,30.6814,31.439999999999998,22,99,5.44,EG,2023-05-26
571,bolobo,-2.1667,16.2333,24.54000000000002,86,100,0.31,CD,2023-05-26
572,kolonia town,6.964,158.206,29.0,79,75,2.57,FM,2023-05-26
573,sao jose da coroa grande,-8.8978,-35.1478,24.930000000000007,86,6,4.18,BR,2023-05-26
574,as sulayyil,20.4607,45.5779,36.14000000000004,19,28,5.31,SA,2023-05-26
575,cadale,2.7603,46.3222,28.870000000000005,68,52,6.9,SO,2023-05-26
576,nabire,-3.3667,135.4833,30.510000000000048,61,27,1.3,ID,2023-05-26
577,santa barbara,34.7333,-120.0343,13.050000000000011,83,100,2.06,US,2023-05-26
578,russkaya polyana,49.417,31.9201,20.439999999999998,66,91,3.69,UA,2023-05-26
579,shingu,33.7333,135.9833,20.600000000000023,67,97,1.8,JP,2023-05-26
580,nebraska city,40.6767,-95.8592,18.30000000000001,77,0,2.06,US,2023-05-26
581,mount pearl,47.5166,-52.7813,3.3100000000000023,96,100,7.72,CA,2023-05-26
582,acapulco de juarez,16.8634,-99.8901,27.900000000000034,78,75,0.0,MX,2023-05-26
583,lorengau,-2.0226,147.2712,28.340000000000032,72,10,1.66,PG,2023-05-26
584,pisco,-13.7,-76.2167,21.03000000000003,78,100,4.12,PE,2023-05-26
585,qamdo,31.1667,97.2333,17.25,19,19,8.65,CN,2023-05-26
586,faaa,-17.55,-149.6,26.980000000000018,78,20,1.54,PF,2023-05-26
587,naha,26.2125,127.6811,26.950000000000045,59,40,7.2,JP,2023-05-26
